115.9796,35.975
116.0326,35.9676
116.0397,35.9714
116.0435,35.9825
116.0561,36.0279
116.0663,36.0256
116.0701,36.0388
116.0688,36.0561
116.0846,36.0805
116.0928,36.1105
116.0563,36.105
116.0174,36.0633
115.9974,36.0521
115.9409,36.0371
115.9254,36.0259
115.8903,36.0249
115.8533,36.0066
115.8288,36.0146
115.8031,36.0101
115.7485,35.9741
115.7279,35.9692
115.7084,35.9703
115.686,35.9635
115.6753,35.9438
115.6448,35.9306
115.6448,35.9306
115.6301,35.9249
115.5851,35.9251
115.5429,35.8976
115.5099,35.8937
115.467,35.8746
115.4307,35.8512
115.3989,35.8103
115.3554,35.7844
115.3405,35.7978
115.3319,35.8041
115.3277,35.8196
115.3312,35.858
115.3395,35.878
115.3552,35.894
115.3609,35.9092
115.3472,35.9469
115.3485,35.9664
115.3613,35.9771
115.3935,35.9862
115.4107,35.9964
115.4288,36
115.4403,36.0133
115.4461,36.0703
115.4809,36.1266
115.4729,36.1694
115.4765,36.216
115.4644,36.2578
115.4261,36.2842
115.416,36.3236
115.4089,36.3263
115.3885,36.3223
115.3606,36.3087
115.3552,36.3105
115.3537,36.3185
115.3644,36.3325
115.3626,36.3424
115.3435,36.3629
115.3427,36.3818
115.334,36.3979
115.2939,36.4121
115.2929,36.417
115.306,36.4379
115.2994,36.4532
115.3018,36.465
115.2837,36.4588
115.2887,36.4737
115.279,36.4785
115.2761,36.4846
115.2885,36.5142
115.3223,36.5458
115.3288,36.5596
115.3337,36.5997
115.3447,36.6072
115.3366,36.6131
115.3489,36.622
115.3641,36.6238
115.3852,36.6556
115.3972,36.6593
115.3995,36.6685
115.4126,36.683
115.4359,36.6919
115.4451,36.6971
115.4498,36.7175
115.4722,36.7503
115.4805,36.762
115.496,36.769
115.517,36.7659
115.5297,36.7742
115.5824,36.7794
115.6502,36.8106
115.6816,36.8153
115.68,36.8379
115.7004,36.8767
115.7306,36.8923
115.7426,36.9077
115.7595,36.9204
115.7682,36.9342
115.7894,36.9696
115.7754,36.9924
115.8059,37.0095
115.809,37.0263
115.82,37.0304
115.847,37.0542
115.8622,37.0705
115.8716,37.1041
115.8819,37.1202
115.8758,37.1448
115.8793,37.1513
115.9089,37.1717
115.9,37.1882
115.9023,37.1974
115.9211,37.2144
115.959,37.229
115.969,37.2629
115.9658,37.2798
115.9766,37.3075
115.9789,37.3328
116.0521,37.3578
116.0687,37.3671
116.1098,37.3666
116.1588,37.3785
116.1713,37.3758
116.1871,37.3577
116.2367,37.3592
116.28,37.3993
116.2781,37.4045
116.2664,37.4096
116.2616,37.4187
116.2266,37.4253
116.2243,37.4306
116.2299,37.4548
116.2257,37.4723
116.2303,37.4814
116.2368,37.4841
116.2733,37.464
116.2786,37.4809
116.2956,37.4895
116.2976,37.4977
116.2901,37.5068
116.2754,37.5083
116.2718,37.5144
116.2719,37.5192
116.2898,37.5274
116.2832,37.5453
116.2973,37.563
116.3159,37.5659
116.3246,37.5748
116.3293,37.5739
116.3452,37.571
116.3704,37.5537
116.3757,37.5354
116.3747,37.5228
116.3962,37.5089
116.4133,37.4843
116.432,37.4699
116.437,37.4762
116.4406,37.4978
116.4523,37.5129
116.4846,37.5192
116.4934,37.5352
116.5129,37.5479
116.5673,37.6018
116.6063,37.6268
116.6552,37.6865
116.6739,37.72
116.6993,37.7329
116.7435,37.754
116.7551,37.799
116.7944,37.8313
116.8062,37.8342
116.8384,37.8295
116.8824,37.843
116.9387,37.8389
117.0351,37.8305
117.0526,37.8401
117.0791,37.8469
117.1429,37.8378
117.1861,37.8443
117.2648,37.8389
117.2749,37.8392
117.3092,37.8535
117.3385,37.8566
117.4058,37.8436
117.4315,37.8487
117.4483,37.8654
117.453,37.8782
117.4949,37.9383
117.5141,37.9675
117.524,37.9992
117.5337,38.0108
117.5413,38.0285
117.5571,38.0396
117.5683,38.0626
117.5815,38.0724
117.6558,38.0707
117.6731,38.0773
117.7003,38.0777
117.7181,38.0916
117.7379,38.1233
117.7656,38.1343
117.7602,38.1633
117.7697,38.1679
117.7878,38.167
117.7957,38.173
117.7828,38.1801
117.7907,38.1954
117.7847,38.203
117.8002,38.2173
117.7992,38.2258
117.8077,38.2311
117.8093,38.2397
117.8062,38.2469
117.7876,38.262
117.7984,38.2759
